time,text,location,userid,screenname
2019-04-06 10:43:07,b'Even @TheVijayMallya and the other #Modi on the run get featured on #Kolkata street graffiti \n\n#Politoons #LokSabhaElections2019 https://t.co/ldUsWV4KUd',"Kolkata, India",102704469,iindrojit
2019-04-06 10:43:05,"b'@Shehzad_Ind Bhai Earlier I restrained myself writing Pappu, but now listening to his speeches, ill  languages used against #Modi ji and even #AdvaniJi (""\xe0\xa4\x9c\xe0\xa5\x82\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\x9a\xe0\xa5\x87 \xe0\xa4\x89\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe"") has strengthened me to second you in calling him #RobberGandhi\n\n#ModiKaShatru #ModiHainTohMumkinHain #ModiOnceMore'",,165729850,mssamant
2019-04-06 10:40:17,"b'Cornered by the dominant narrative of BJP vs TMC slugfest in #Bengal, the #Left is feeling a quite left out!\n\nHere they allege some sort of \'setting\' between the two parties calling it ""#Modi-#Didi #MatchFixing!""\n\n#Kolkata Street Graffiti #Politoons #LokSabhaElections2019 https://t.co/MCjiHIl9iK'","Kolkata, India",102704469,iindrojit
2019-04-06 10:39:25,b'@BJP4India #ModiHataoDeshBachao cos #ChowkidaarNoMore #ChowkidaarHiChorHai #ChhotaModi #NiravModi #MazlaModi #LalitModi all modis are leaving country after cheating to country. \n\nWho will next #Modi?',India,2271503276,nhoda23
2019-04-06 10:23:50,b'Diz Is The real Face Of #Modi https://t.co/UTSbWTkXjL',"Bijapur, India",1106063768931323904,obaidurrehmans3
2019-04-06 10:20:01,"b'Super this... #Modi , #Elections2019 https://t.co/00AcUbKQEA'",Calcutta,747395070484045824,lpsahi
2019-04-06 10:18:24,"b'@TheQuint @QuintMyReport Recently travelled across/along quite a stretch of #MaaGanga starting from foothills down 2 d plains.Felt blessed as I travelled-serene,green,peaceful.\nBut come d plains n prob starts-no #Modi or #RaGa or even #God can help.\nAll d crap n bullshit #ManMade-v soil #OurOwnMother!'","Mumbai, India",856559934967869441,AjitBhaskar8
2019-04-06 10:11:14,"b""#big #Liar @soniya_inc.  \nI challenge you prove if #Modi ji ever promised to deposit 1.5 million rupees to every Indian's account.""","Jabalpur, India",166055762,priyankc24s
2019-04-06 10:09:38,b'@BJP4India @SuPriyoBabul This is condition in #Jammu #Kashmir please do something #Modi ji. Kick these muzzies back to #Pakistan. \n\n#bjp\n#JaiHind https://t.co/lojPE8iXRr',"Varanasi, India",999885539498082304,RohitG1213
2019-04-06 09:52:09,"b""@AITCofficial Who r u fooling O'brian?  All of Bharat is voting for #Modi ji.  This video is not true.""","Varanasi, India",999885539498082304,RohitG1213
2019-04-06 09:48:27,b'@GargaC Doing #fakenews. Ppl r with #Modi no cash needed. TMChhi is scared. Mamta hatao Bengal bachao.',"Varanasi, India",999885539498082304,RohitG1213
2019-04-06 09:43:33,b'@dhruv_rathee @PritishNandy Then which name you like the most among these given in this link.\n\n#Modi likes naming things. If you have access then please send this to him. Thank you.\n\nhttps://t.co/KxNrSCeu1k',India,6464852,satya61229
2019-04-06 09:42:48,"b'Listen to this broken promise by #Modi:\n\n""If #BJP comes to power, farmers\' loan waiver will be the very first decision in the very first meeting."" https://t.co/DE8LeMNtcZ'","Bombay, India",358127438,SudheenKulkarni
2019-04-06 09:41:53,b'@GargaC There is only one PM candidate in #Bharat and that is #Modi ji. \n\n#BJPFoundationDay \n#BJPSthapnaDiwas',"Varanasi, India",999885539498082304,RohitG1213
2019-04-06 09:30:06,"b'Dear Mr. #Modi, \nWell done, last time a journalist tightened groove around u, u ran out of the interview.\nThis time around when AVP cornered u on #Rafale u just fumed, did not run, progress! \nLast time:We\xe2\x80\x99ve said all that we had to say\nThis time:We\xe2\x80\x99ve said all that we had to say'",India,96585158,LKstates
2019-04-06 09:28:29,"b""@vivekoberoi @OmungKumar @sandip_Ssingh @sureshoberoi @anandpandit63 @TSeries @ModiTheFilm2019 Dear Vivek bro Don't worry, No 1 can Stop Truth \xf0\x9f\x92\xaa.. we will Win \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa#Modi""","Hyderabad, India",1045521889421131777,Anils_officials
2019-04-06 09:26:32,b'#ModI was never againt #PUBG_MOBILE #PUBG He is against the chicken dinner treat instead of #paneer or #POTATO \n#pubg',"Kolkata, india",220334284,SumeeSays
2019-04-06 09:24:57,"b'@ncbn #Modi  hurt Telugu pride. Our leader has been humiliated and our dreams have been shattered. #Elections2019  is not far, Mr PM. #ModiIsAMistake   #VoteForCycle'","Vijayawada, India",1082629518425174017,Chandri64330590
2019-04-06 09:22:05,b'#hallabol - Priyanka Khan Gandhi Vadra! What is #robertvadra ? \ncourageous man or corrupt Damad? \n\n#IndiaWantsModiAgain @narendramodi #MainBhiChowkidar #WhyModiAgain #RahulKiDefenceDeals #CONgressEkBailKatha #CongressMuktBharat #Modi #Pappu420 #BharatBoleModiModi https://t.co/7cISmaMakv',"Raipur, Chhattisgarh",111242622,yogeshmishra__
2019-04-06 09:15:29,b'#IsBaarNaMoPhirSe \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n\nWho else exists there to take #India forward ?\n\n#NOTTA will easily take #Modi to the #PM chair again.\n\nNOTTA = No Other Talented &amp; Tested Alternative.',INDIA,825444720591581184,shankar6763
2019-04-06 09:15:21,b'#Modi ji @AmitShah ji @myogiadityanath @arunjaitley please kick these muzzies right out of the party.\n\n#JaiHind\n#BJPFoundationDay https://t.co/31TLUK5zxF',"Varanasi, India",999885539498082304,RohitG1213
2019-04-06 09:14:20,b'#hallabol - Priyanka Khan Gandhi Vadra calls Rahul Khan Gandhi courageous man. Yes he is. Hands in many scams n shamelessly face public\n\n@narendramodi #MainBhiChowkidar #WhyModiAgain #RahulKiDefenceDeals #CONgressEkBailKatha #CongressMuktBharat #Modi #Pappu420 #BharatBoleModiModi https://t.co/R6SE5MjgMu',"Raipur, Chhattisgarh",111242622,yogeshmishra__
2019-04-06 09:06:46,b'@BJP4India @AmitShah @jitu_vaghani @BJP4Gujarat #ModiHataoDeshBachao #ChhotaModi #NiravModi #MazlaModi #LalitModi slowly all #Modi are leaving country after cheating to country \nWho will #NextBhagodaModi?  Question mark for #Bhakts \xf0\x9f\x98\x89\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',India,2271503276,nhoda23
2019-04-06 09:00:31,"b'Lotus will bloom in Odisha, says Modi - Window To News \n#lotus #odisha #modi #narendramodi #modiinodisha #loksabhapolls #windowtonews\nhttps://t.co/h5YXxzf2r7'","Bhopal, India",783546511682592768,WindowtonewsWTN
2019-04-06 08:51:06,"b'To eliminate the @INCIndia dalals, to strangle by neck and choke the anti India forces within and outside India #Modi must be #ModiLaoDeshBanao \nJailing @ShekharGupta @RahulGandhi @manupubby @BDUTT @PChidambaram_IN @priyankagandhi must be done.'",India,3096652946,God1008
2019-04-06 08:44:55,b'And who is going to wash the sins committed by #modi? The whole of India for decades to come! https://t.co/WtS0enSHNP',Mumbai,356054195,PRanasar
2019-04-06 08:42:48,"b'If Congress comes to power, be prepared for..\nPotato- 100 Rs kg\nOnion - 200 Rs kg\nOther veggies - 200-1000 Rs kg\nDal - 500 Rs kg\n\nVote for #Modi'",India,975058101115109377,Bharat_NAMO2019
2019-04-06 08:40:28,"b'The same way we urge people to boycott their movies! \n\n#Bollywood #Modi #BattleOf2019\n\nMore than 700 actors including #NaseeruddinShah, #KonkanaSenSharma and #AnuragKashyap urge voters to defeat #BJP and its allies\n\nhttps://t.co/mPAul06QAL'","Bihar, India",1376016756,kmrbrajesh
2019-04-06 08:08:53,"b""This interview is as usual full of misinformation, lies and twisting of facts. #Chhappan #Modi is the typical Bollywood villain character in real life; Sadly the #IndianCattleBrained People are not. They don't wake up at all to beat villain to a pulp, in the last scene.""","Bombay, India",75746259,nostradamuspeak
2019-04-06 08:06:24,b'@BJP4India Welcome to Second Temple City Subranapur #Modi jii',"Bhubaneshwar, India",1077123485543976960,Betting_Raja120
2019-04-06 07:57:01,"b""@Red__Wine1 @ANI 90-95% of the armed forces are gonna vote for #modi that's confirmed \xf0\x9f\x99\x8f""","Mumbai, India",746002711636746241,werwolf_sk
2019-04-06 07:53:45,b'@dhruv_rathee I feel pity for you! With people like you around why would we need an enemy. Tell me one thing that you have done besides bashing #Modi in last few years? You should seriously introspect and work on it.',"surat, gujarat, india",69047421,kalpitk1
2019-04-06 07:51:36,"b""@dhruv_rathee Man, everything is @narendramodi's fault? How silky! The man helped the villagers build a #Toilet now is he also supposed to go there everyday and also clean it. Do you even hear yourself???? Stop bashing #Modi for everything. Atleast he is trying, now it up to the #janta.""","surat, gujarat, india",69047421,kalpitk1
2019-04-06 07:49:53,b'@narendramodi #Modi blasting #Pappu regarding the Rafale deal lies..\n\nMust View &amp; circulate this to all citizens :\n\nhttps://t.co/fED3FWiz4f',"NCR, India",401212636,Saurabh100a
2019-04-06 07:49:21,b'Jagan will that after elections: Babu\n\nhttps://t.co/MvATRjXTVv\n\n#Jagan #YSRCP #BJP #Modi #AmitShah #KCR #Elections #AndhraPradesh https://t.co/4HjLy5vMjj',"Jubilee Hills, Hyderabad",279559837,abntelugutv
2019-04-06 07:45:48,b'#Modi blasting #Pappu regarding the Rafale deal lies..\n\nMust View this: https://t.co/fED3FWiz4f',"NCR, India",401212636,Saurabh100a
2019-04-06 07:39:54,b'Big slap on the faces of all pro-prokistani journalists &amp; political parties in #india who supported the fake information and questioned the integrity of the #IndianAirForce for proof \xf0\x9f\x98\x82\n\n#ModiLaoDeshBanao\n#LokSabhaElections2019 #modi #india #Indians #namo\n\nhttps://t.co/BF3lUZwz3x',"Mumbai, India",746002711636746241,werwolf_sk
2019-04-06 07:37:45,b'@PChidambaram_IN Mentally Disorder #MODI..',"Madhya Pradesh, India",955321736232189952,Prakash75840326
2019-04-06 07:37:20,b'Mr Nasiruddin Sah Never talking when #PULWAMA attack happened but now indirectly join politics to help opposition party against @narendramodi but we are knows batter than his thoughts. India is secured in #MODI therefore #ModiLaoDeshBanao #LokSabhaElections2019 #BattleOf2019 https://t.co/XoPmNaTb6D',tripura,2335471981,ChandaManna
2019-04-06 07:36:02,"b'@timesofindia @ShatruganSinha If he continues with the kind of criticism in the @INCIndia of @RahulGandhi or #SoniaGandhi (that he could of #Modi n #BJP president), his days there will be numbered. Will have to learn sycophancy to survive. What principles is he talking about ?'",India,91954103,bmbagri
2019-04-06 07:13:13,b'General Elections of India:\nA brutal fight between multiple heavyweight parties and leaders to make sure YOU LOSE!!!\n#GeneralElections2019 #Election2019 #Modi #rahul #bjp #Congress #ipl',"Indore, India",950420582889222149,comicansh
2019-04-06 07:11:30,b'@SushmaSwaraj I think he is more decent than #Modi if you really serious about #Advaniji you must appeal the most arrogant person to respect him. If your father figure is treated like what #Modiji you must respond #Navratri',Aurangabad,2189805267,shkhnaser
2019-04-06 07:06:06,"b'@ShivAroor @DeptofDefense @ForeignPolicy Look like this news about #F16 is deliberately planted to influence the election in India by questioning #Indiangov , anyway truth going to come in next few days/months but the aim is to create short term damage to chances of #Modi'",India,64443336,AnandMestry
2019-04-06 07:04:29,"b""On 4th episode of #Modi On @ErosNow \nEagerly waiting for Dhirubhai Ambani's entry where Modiji helps him built Reliance \xf0\x9f\x98\x8b""",India,2421753932,honeybietweet
2019-04-06 06:57:49,b'@sonamJain001 @RahulGandhi I like Sonam Jain\nShe chants #modi &amp; #BJP all the time!!!\n\nKeep it up baby!!',India Mumbai,98333184,maarhea
2019-04-06 06:55:46,b'Jay ho Jay ho...\n#Modi https://t.co/h5xdcmG5YI',India,189418606,gocool4u
2019-04-06 06:52:42,b'Enjoyed the second episode of #Modi a lot\xf0\x9f\x98\x81\xf0\x9f\x98\x82 hilarious one\xf0\x9f\x98\x81\xf0\x9f\x98\x81 @ashish30sharma @ErosNow @umeshkshukla #ashishasmodi #ModiOnErosNow',"Odisha, India",739048658201681920,kruti17chauhan
2019-04-06 06:43:03,b'My piece in @EconomicTimes can box office predict election results?\nhttps://t.co/hZp2zs3lOg @JaiTDP @YSRCParty #NTRBiopics #Yatra #NTR #YSR biopics are the new political campaigns. What movies can tell about who may win elections @akshaykumar @vivekoberoi #Modi #AccidentalPM',INDIA,24664770,oratorgreat
2019-04-06 06:38:34,b'Everyone in my circle who completed their studies in 2013-15 are working somewhere. \nNot crediting #modi government for everything but the allegations made against them regarding unemployment are false. #Indiaisworking #employedindia #VoteForModiIn2019',"Hyderabad, India",182325050,shivenfwx
2019-04-06 06:33:34,b'@JantaKaReporter See #modi gave them jobs..  we know how much each of them  have minted with these signatures.. #ModiHaiToMumkinHai',"Pune, India",86016003,Koshurguy
2019-04-06 06:29:46,"b""@dharmadispatch @narendramodi Feel #Modi will set #Bharat on right path by (Mod)ernising (I)ndia, within 15 years that means two more terms.\nAfter that China won't dare to challenge India's Interest &amp; Pakistan as an enemy would have ceased to exist as a nation. \nKashmir will Indians rather than Rohingyas""",Gurgaon,75706530,sharmajk
2019-04-06 06:26:01,b'@sonaliranade @RahulGandhi @INCIndia @priyankagandhi Got it #RG ji ??????????\n\nPappu #Modi already started it long ago',India,2854003320,ScoopGuruNews
2019-04-06 06:25:39,"b'You can love #Modi, you can hate #Modi, but you have to admit that he is a self made man ! From a nobody, he has made himself the most powerful person of this country and possibly the most powerful PM of all time ! \n\n#Election2019'","Mumbai, India",814078690099216385,Ayaan__Mallik
2019-04-06 06:23:11,b'Who is Having Biggest Fan Base in India?\n\n@iamsrk\n@BeingSalmanKhan\n#Ajith \n#Vijay \n\n#ShahRukhKhan #SalmanKhan #ThalaAjith #ThalapathyVijay #Dabangg3 #Bharat #CSKvKXIP #ngk #MumbaiIndians #Modi #JanaSenaParty #AjayDevgn #Thalapathy63 #NerkondaPaarvai #IPL2019 #SRK #Suriya #Majili',India,891879950503952384,IndianCiniPolls
2019-04-06 06:16:52,"b""Don't understand why in #PMModiOnABP Interview with #Modi, @RubikaLiyaquat had to ask a question as a 'Muslim'? The same question could be asked without identifying yourself as belonging to any community. Should journos start asking questions as representative of one community?""","Orissa, India",944077595527716864,RealHrushikesh
2019-04-06 06:00:02,"b'@narendramodi #MyVOTE_myManifesto2019\n@narendramodi\n\nPoint #1...cont.\n\nAs a ""Pradhan Jamadar"" under ""Swachh Bharat Abhiyan"" Can you plz promise to clean up that huge mess first?!\n\n#ChowkidarChorHai\n#modi\n#chowkidar_nahi_jamadar_chahiye'","मुंबई, भारत",1113844712660537344,KajaniyaRohan
2019-04-06 05:58:41,"b'@narendramodi #MyVOTE_myManifesto2019\n@narendramodi\n\nPoint #1\n\nAre you aware of the biggest garbage of the country, approx 1000 lollipop &amp; token politics schemes do exists in india?\n\n#ChowkidarChorHai\n#modi\n#chowkidar_nahi_jamadar_chahiye'","मुंबई, भारत",1113844712660537344,KajaniyaRohan
2019-04-06 05:57:05,"b'@narendramodi #MyVOTE_myManifesto2019\n@narendramodi\n\nInstead, Yes! we need a ""Jamadar"" to clean up our political garbage dumped by state &amp; central govts. over a period of time!\n\n#ChowkidarChorHai\n#modi\n#chowkidar_nahi_jamadar_chahiye'","मुंबई, भारत",1113844712660537344,KajaniyaRohan
2019-04-06 05:55:55,"b'@narendramodi #MyVOTE_myManifesto2019\n\nDear Chowkidar @narendramodi sahab,\n\nNo Chowkidari required plz!!!\n\nWhat valuable we hv in terms of affordable edu. for all, 1house_eachfamily, social integrity etc to be taken care of?!\n\n#ChowkidarChorHai\n#modi\n#chowkidar_nahi_jamadar_chahiye'","मुंबई, भारत",1113844712660537344,KajaniyaRohan
2019-04-06 05:55:36,"b""Why even after so many #corruption #Scandals, #IndianMedia never ask questions to #Nehru #Gandhi (fake) #Family so enthusiastically? Like they ask to #Modi @narendramodi who doesn't have a single spot on him. #CorruptMedia #FakeNews #LutyensMedia #mediabias #LokSabhaElections2019""",mumbai,460166683,AnkitTiwari_Ji
2019-04-06 05:55:32,b'Modi caught selling tea on railway tracks. Haters will not believe #modi https://t.co/ItjfhcAuPy',"Hyderabad, India",2452896247,mtinkubabu
2019-04-06 05:53:58,b'#ChandrababuNaidu makes shocking comments on EC and #Modi\n@ncbn @narendramodi \n\nhttps://t.co/bpINDFW0FC',Hyderabad,382030295,Tolivelugu
2019-04-06 05:53:55,"b""My god! You are not hurt by #modi's jumlas and #yogi's crudity!! And what #Amitshah did to #Advaniji! Aap dhanya hain! https://t.co/84iFcXK0pz""",Mumbai,356054195,PRanasar
2019-04-06 05:50:03,"b'#LokSabhElections2019  |  \xe2\x80\x9cI love Mr Narendra Modi. I genuinely have no hatred towards the man at all,\xe2\x80\x9d Rahul Gandhi said at an interaction with students in Pune\n#Modi Never used Such Words To words Any One Bcoz He Is #Tanasha https://t.co/yjR5gQpSoM'","Bijapur, India",1106063768931323904,obaidurrehmans3
